"","BRCA1","nonBRCA1","FC_nonBRCA1_BRCA1","logFC_nonBRCA1_BRCA1","p.val.adj.nonBRCA1.BRCA1","labels","input.mz","input.rt","M+H","M+NH4","M+Na","M+K","M+H-H2O","M+H-2H2O"
"FT00071",472866.84375,314630.734375,-1.50292642163306,-0.587774381347779,0.0773145654806916,"FT00071",102.127130491589,105.76309967041,"Hexylamine;Triethylamine","Cyclohexane;Methylcyclopentane","No hit","No hit","No hit","No hit"
"FT00072",17067.064453125,16595.9501953125,-1.02838730246043,-0.0403837023802146,0.229136739093097,"FT00072",102.969162140059,236.698951721191,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00073",14772.466796875,14865.8090820312,1.00631866609956,0.00908722880381127,0.445633132112997,"FT00073",102.969079921093,43.255558013916,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00080",1665.30688476562,5031.25537109375,3.02121814130484,1.5951303548758,0.0183600046210606,"FT00080",103.03806447728,60.3688125610352,"2-Ketobutyric acid;Acetoacetic acid;2-Methyl-3-oxopropanoic acid;Succinic acid semialdehyde;(S)-Methylmalonic acid semialdehyde;4-Hydroxycrotonic acid;Acetic anhydride","No hit","No hit","No hit","No hit","Benzyl methyl sulfide;2,6-Dimethylbenzenethiol;(+/-)-1-Phenylethylmercaptan;2-Phenylethanethiol"
"FT00082",410894.40625,1867169.5,4.54415896541546,2.18401330460604,1.85230985182183e-07,"FT00082",103.053714134582,270.181335449219,"No hit","No hit","No hit","No hit","4-Hydroxystyrene;Phenylacetaldehyde;2,3-Dihydrobenzofuran;2-Methylbenzaldehyde;3-Methylbenzaldehyde;4-Methylbenzaldehyde","No hit"
"FT00084",1171.00341796875,4173.88745117188,3.56436829058279,1.83364641192897,9.53088442253948e-10,"FT00084",103.053423608345,307.238647460938,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00086",2180.623046875,3730.11547851562,1.71057326201388,0.774479894506683,0.00278910940183087,"FT00086",103.056899261585,107.307243347168,"3-Methyl-2-butene-1-thiol","No hit","No hit","No hit","No hit","No hit"
"FT00087",6332.60107421875,24544.1513671875,3.8758404452653,1.95450918128899,0.0245412962853718,"FT00087",103.057513493932,56.6521015167236,"3-Methyl-2-butene-1-thiol","No hit","No hit","No hit","3-Mercapto-2-methyl-1-butanol","No hit"
"FT00091",81654.3984375,65494.23828125,-1.24674170706214,-0.318162606676482,1.45665508710419e-06,"FT00091",103.130387583386,243.315498352051,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00092",31151.9765625,20101.900390625,-1.54970306076278,-0.631991806593304,0.0780714247045232,"FT00092",103.130319414298,105.770000457764,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00096",54964.73828125,382220.765625,6.95392678246202,2.79782787708351,2.71490883752098e-06,"FT00096",104.052189353264,108.144058227539,"(±)-2-Methylthiazolidine","No hit","No hit","No hit","No hit","No hit"
"FT00097",956.234558105469,3887.576171875,4.06550478532927,2.023434492787,3.02267347525651e-05,"FT00097",104.052256028912,264.587341308594,"(±)-2-Methylthiazolidine","No hit","No hit","No hit","No hit","No hit"
"FT00100",36451.73828125,158937.05078125,4.36020497993655,2.12439595990739,6.92359872138833e-07,"FT00100",104.056841837964,270.18896484375,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00101",4864.06201171875,41391.541015625,8.50966556674285,3.08910243453375,2.59012581294409e-11,"FT00101",104.069852519469,58.9695816040039,"Dimethylglycine;Gamma-Aminobutyric acid;L-Alpha-aminobutyric acid;D-Alpha-aminobutyric acid;2-Aminoisobutyric acid;(S)-b-aminoisobutyric acid;(R)-b-aminoisobutyric acid;3-Aminoisobutanoic acid;Butyl nitrite;3-Aminobutanoic acid;N-Ethylglycine","Gamma-Butyrolactone;Oxolan-3-one;Diacetyl;But-2-enoic acid;Ethenyl acetate;Isocrotonic acid","No hit","No hit","No hit","No hit"
"FT00103",2405460.5,4554692.75,1.89348058303181,0.921040626974991,1.10255945137663e-07,"FT00103",104.106894631918,55.163688659668,"Neurine","Prenol;3-Methyl-3-buten-1-ol;Pentanal;(S)-2-Methylbutanal;(±)-2-Methylbutanal;(E)-2-Penten-1-ol;1-Penten-3-ol","No hit","No hit","No hit","No hit"
"FT00105",50520.20703125,46798.634765625,-1.07952309472837,-0.110394107921494,0.0111993472376571,"FT00105",104.962513087448,72.4771957397461,"No hit","No hit","No hit","Liothyronine;Coproporphyrin III;Coproporphyrin II;Coproporphyrin I;Coproporphyrin IV;Isocoproporphyrin;Hemin;CE(18:1(9Z));Dehydroisocoproporphyrinogen;(3a,5b)-24-oxo-24-[(2-sulfoethyl)amino]cholan-3-yl-b-D-Glucopyranosiduronic acid;Myo-inositol hexakisphosphate;CE(18:1(11Z));DG(14:0/24:0/0:0);DG(14:0/24:1(15Z)/0:0);DG(14:1(9Z)/24:0/0:0);DG(16:0/22:0/0:0);DG(16:0/22:1(13Z)/0:0);DG(16:1(9Z)/22:0/0:0);DG(18:0/20:0/0:0);DG(18:0/20:1(11Z)/0:0);DG(18:1(11Z)/20:0/0:0);DG(18:1(9Z)/20:0/0:0);DG(20:0/18:0/0:0);DG(20:0/18:1(11Z)/0:0);DG(20:0/18:1(9Z)/0:0);DG(20:1(11Z)/18:0/0:0);DG(22:0/16:0/0:0);DG(22:0/16:1(9Z)/0:0);DG(22:1(13Z)/16:0/0:0);DG(24:0/14:0/0:0);DG(24:0/14:1(9Z)/0:0);DG(24:1(15Z)/14:0/0:0);PE(14:1(9Z)/16:1(9Z));PE(16:1(9Z)/14:1(9Z));CE(18:0);PA(P-16:0e/18:2(9Z,12Z));Cer(d18:0/24:0);SM(d18:0/12:0);All-trans-heptaprenyl diphosphate;Pentasine;5-Hydroxy-7,3',4'-trimethoxy-8-methylisoflavone 5-neohesperidoside;Momorcharaside B;beta-Sitosterol palmitate;Palmitoylstigmasterol;Esculentoside E;Faradiol myristate;Lansioside A;N-(2R-Hydroxydocosanoyl)-2S-amino-1,3S,4R-octadecanetriol;Saponin H;Uzarigenin 3-[xylosyl-(1->2)-rhamnoside];Acidissiminin;Notoginsenoside T1;Crocin 3;Ichangin 4-glucoside;Ginsenoside M7cd;3-trans-Caffeoyltormentic acid;23-trans-p-Coumaroyloxytormentic acid;Notoginsenoside R9;DG(14:0/0:0/24:0);DG(14:0/0:0/24:1n9);DG(16:0/0:0/22:0);DG(16:0/0:0/22:1n9);DG(18:0/0:0/20:0);DG(18:0/0:0/20:1n9);DG(20:0/0:0/18:1n7);DG(20:0/0:0/18:1n9);DG(22:0/0:0/16:1n7);DG(24:0/0:0/14:1n5);DG(20:3n9/0:0/18:2n6);DG(20:3n9/0:0/20:2n6);DG(18:2n6/0:0/20:3n6);DG(18:2n6/0:0/20:4n6);DG(18:2n6/0:0/20:4n3);DG(18:2n6/0:0/20:5n3);DG(20:2n6/0:0/20:3n6);DG(20:2n6/0:0/20:4n6);DG(20:2n6/0:0/20:4n3);DG(20:2n6/0:0/20:5n3)","No hit","Liquid thiophthene"
"FT00106",38640.69140625,58156.359375,1.50505483360977,0.589816049600125,0.000197233857178954,"FT00106",105.002490781583,42.9260902404785,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00107",1804.60009765625,5746.48193359375,3.1843520018962,1.67099982184917,0.00012343074262514,"FT00107",105.00002430414,107.38041305542,"No hit","No hit","No hit","No hit","3-Mercaptolactic acid","No hit"
"FT00108",5035.67822265625,4747.03662109375,-1.06080458707226,-0.0851589189983694,0.317982313149071,"FT00108",105.002435602387,235.904449462891,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00110",5012.39013671875,4930.32080078125,-1.0166458409612,-0.0238171890529928,0.702510447309131,"FT00110",105.032734684569,405.036056518555,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00114",1646.95935058594,10725.0324707031,6.51202014602697,2.70310516283024,4.91960303642618e-06,"FT00114",105.036094639553,108.910346984863,"S-Ethyl thioacetate;S-Methyl propanethioate;3-(Methylthio)propanal","No hit","No hit","No hit","No hit","No hit"
"FT00115",1716.48083496094,3830.89782714844,2.23183256644728,1.15822879929219,0.000707029558249184,"FT00115",105.043827432782,244.761833190918,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00117",2152.9970703125,7522.736328125,3.49407643505669,1.80491116843529,4.99987041845167e-06,"FT00117",105.043822383374,270.188934326172,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00118",2924.18872070312,20483.6000976562,7.00488308180429,2.80836097089752,1.07477589715673e-06,"FT00118",105.05483185164,108.070335388184,"2-Hydroxybutyric acid;(R)-3-Hydroxybutyric acid;(S)-3-Hydroxyisobutyric acid;(R)-3-Hydroxyisobutyric acid;3-Hydroxybutyric acid;(S)-3-Hydroxybutyric acid;4-Hydroxybutyric acid;Ethoxyacetic acid","No hit","No hit","No hit","Erythritol;D-Threitol","No hit"
"FT00119",10524.4853515625,42987.298828125,4.08450364955308,2.03016077216879,4.66287334724821e-07,"FT00119",105.068699172776,270.140426635742,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00121",947.315795898438,4701.86645507812,4.9633569665318,2.31131621754567,1.25534056833786e-11,"FT00121",105.06904227406,533.537048339844,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00123",1382.44812011719,1162.72027587891,-1.1889773910343,-0.249721281817959,0.053264861338069,"FT00123",105.06911281573,288.152130126953,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00124",137240.09375,372588.359375,2.71486523503632,1.44088058492824,2.92759487185303e-10,"FT00124",105.109800969431,55.0386371612549,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00126",57654.1484375,53652.84765625,-1.0745776031663,-0.103769674166759,0.00185724403586742,"FT00126",105.934000427667,234.065490722656,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00128",64563.13671875,65413.244140625,1.01316707125892,0.0188720941809672,0.594516735567204,"FT00128",105.933943096607,39.5672969818115,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00129",52973.171875,45177.2265625,-1.17256361015687,-0.229666189323696,3.5143792105828e-07,"FT00129",105.933964884558,66.3241920471191,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00135",15903.9462890625,20269.453125,1.2744920510037,0.349922375311233,0.521985724547022,"FT00135",105.96104287459,43.2325592041016,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00136",6364.56201171875,8707.79345703125,1.36816853084282,0.452245952179704,7.06411259065476e-05,"FT00136",106.003546130645,43.2101783752441,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00138",95326.703125,176580.90625,1.85237609674231,0.889377045584477,7.40113560016558e-07,"FT00138",106.049171802231,52.3554153442383,"L-Serine;D-Serine","Pyruvic acid;Malonic semialdehyde","No hit","No hit","No hit","2-(2-Methylpropyl)thiazole"
"FT00139",3067.53125,15679.6030273438,5.11147295641854,2.35373908777934,1.82584601748403e-08,"FT00139",106.048980747764,103.739963531494,"L-Serine;D-Serine","No hit","No hit","No hit","No hit","2-(2-Methylpropyl)thiazole"
"FT00140",4141.2138671875,8757.65502929688,2.11475555481143,1.08049091145749,1.7237717364846e-05,"FT00140",106.064214405233,245.68798828125,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00141",14723.611328125,13285.171875,-1.10827405671972,-0.148314678662493,0.878063294567427,"FT00141",106.064378824924,476.129028320312,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00142",7977.95654296875,8058.20556640625,1.01005884439271,0.0144393445024024,0.559981572199443,"FT00142",106.064342046698,512.842041015625,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00145",1877.23498535156,7023.39892578125,3.74135309675466,1.90356012918675,4.03824232105315e-07,"FT00145",106.067474828148,270.190002441406,"No hit","No hit","No hit","No hit","No hit","L-Hypoglycin A;Arecaidine"
"FT00149",7993.0634765625,21154.328125,2.64658577866038,1.4041324140115,5.32003249716721e-10,"FT00149",106.111475475483,54.9995651245117,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00153",37020.4765625,34941.65625,-1.05949404051218,-0.083375472799548,0.113443964010289,"FT00153",106.941539513068,102.477516174316,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00157",86218.5,49482.388671875,-1.74240780031311,-0.801082317757821,5.04991257142783e-06,"FT00157",106.949694426399,48.1850109100342,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00159",17967.69140625,16264.904296875,-1.10469087787391,-0.143642721336568,0.152723391484243,"FT00159",106.991121152644,66.3323059082031,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00160",22399.0234375,21937.927734375,-1.02101819773991,-0.0300085797859036,0.180829622892171,"FT00160",106.991141692933,101.799793243408,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00161",23064.978515625,25307.638671875,1.09723226729783,0.133868954555538,0.236222693894162,"FT00161",106.99113350757,88.5924339294434,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00165",10632.8896484375,14944.7685546875,1.40552277403571,0.49110683025486,0.00372534286843519,"FT00165",106.993367139465,42.9001884460449,"No hit","No hit","Thiophene","No hit","No hit","No hit"
"FT00166",8068.11865234375,8406.49560546875,1.04194000704572,0.0592722123291677,0.644844980377719,"FT00166",107.027334658596,72.5647888183594,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00167",14813.890625,43532.3857421875,2.93861935693801,1.55513849698771,1.6888441753832e-05,"FT00167",107.048846934859,245.654678344727,"Benzaldehyde","No hit","No hit","No hit","4-Methylcatechol;Guaiacol;4-Hydroxybenzyl alcohol;Mequinol","No hit"
"FT00168",4123.19384765625,7742.044921875,1.87768152745858,0.908952389020314,8.73901389324119e-06,"FT00168",107.052569973003,52.3236312866211,"3-(Methylthio)-1-propanol","No hit","No hit","No hit","No hit","No hit"
"FT00169",34812.26171875,150145.5,4.3130061819319,2.10869378392219,3.64445684030022e-07,"FT00169",107.04894146502,270.17399597168,"Benzaldehyde","No hit","No hit","No hit","4-Methylcatechol;Guaiacol;4-Hydroxybenzyl alcohol;Mequinol","No hit"
"FT00172",299849.875,292814.265625,-1.02402754988724,-0.0342545293525991,0.101952965788946,"FT00172",107.059701241632,254.153442382812,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00173",5705.31103515625,5924.13940429688,1.0383552040883,0.0543000501660914,0.0969532828672851,"FT00173",107.07100523521,245.879585266113,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00174",8485.8427734375,8716.77294921875,1.02721358172038,0.0387361828757196,0.648658420534638,"FT00174",107.084409568342,338.612976074219,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00175",200,7909.76953125,39.54884765625,5.30556375406499,2.12478469070119e-11,"FT00175",107.084451559139,533.536956787109,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00176",984.612915039062,8639.58203125,8.77459750861306,3.13333295041486,0.00225818162141808,"FT00176",107.084481409585,366.986053466797,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00178",517.165405273438,3420.46520996094,6.61387087203263,2.72549487889814,1.71649581197498e-10,"FT00178",107.503902705729,113.557098388672,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00179",3658.45629882812,3485.99084472656,-1.04947386891806,-0.0696662450944191,0.650689877728908,"FT00179",107.540386718564,281.538,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00184",2833.92626953125,1953.81048583984,-1.45046118345152,-0.536511687337829,0.418540234491877,"FT00184",107.9518490921,48.2613220214844,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00185",2350.27197265625,14987.5864257812,6.37695832658995,2.67286845321913,4.57928098732644e-12,"FT00185",108.010408830319,53.571,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00187",3053.38647460938,12365.982421875,4.04992375668953,2.01789474827349,1.95613693786754e-07,"FT00187",108.052283105521,270.1396484375,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00189",23513.931640625,23573.2705078125,1.0025235621203,0.00363614446536769,0.480845807840896,"FT00189",108.064668024966,254.172142028809,"No hit","L-Lactic acid;Hydroxypropionic acid;Glyceraldehyde;D-Lactic acid;Dihydroxyacetone;Dimethyl carbonate;Monoethyl carbonate;Methoxyacetic acid","No hit","No hit","No hit","No hit"
"FT00193",22848.38671875,17299.5654296875,-1.32074917208847,-0.401356505537266,6.56164363169951e-08,"FT00193",108.912780213472,61.4543838500977,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00195",7460.06201171875,4324.5595703125,-1.72504549663994,-0.786634412274138,9.7796471659496e-06,"FT00195",108.948249899211,48.2154541015625,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00200",4188.29638671875,16887.7783203125,4.0321354462555,2.01154410222053,0.0131571315496388,"FT00200",109.0274994099,52.9295272827148,"Quinone;1,2-Benzoquinone","No hit","No hit","No hit","No hit","No hit"
"FT00201",4277.52490234375,5072.45629882812,1.18583910430277,0.245908277024615,0.0718580757531325,"FT00201",109.049900494633,105.672645568848,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00202",2163.23583984375,15775.9566650391,7.29275854923824,2.86646462971333,0.00269672174783052,"FT00202",109.049779692469,246.101486206055,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00204",567937.4375,485010,-1.17098088183749,-0.227717521694462,3.86848087452283e-05,"FT00204",109.075700635858,243.543922424316,"2-Ethylpyrazine","No hit","No hit","No hit","No hit","No hit"
"FT00206",2950.14013671875,10861.1330566406,3.68156513023166,1.88031922432216,0.000139898378789524,"FT00206",109.075024018173,51.9671936035156,"2-Ethylpyrazine","No hit","No hit","No hit","No hit","No hit"
"FT00207",90275.5234375,80440.44921875,-1.12226528213442,-0.166413741884493,0.000258434585779011,"FT00207",109.08053547699,247.06428527832,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00208",2079.923828125,6388.0224609375,3.07127711820877,1.61883869109215,1.74443276686443e-09,"FT00208",109.099793598221,367.652938842773,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00210",5866.25244140625,7559.46899414062,1.28863683751197,0.365845741945716,0.468256640150579,"FT00210",109.958597657622,43.2297058105469,"No hit","No hit","No hit","No hit","No hit","No hit"
